filename,set,reltype,connspan,conn_raw,conn_utterance_id,x2,x3,conn1,conn2,rs1,rs2,x5,x6,x7,arg1raw,arg1span,arg1_utterance_id,x9,x10,x11,arg2raw,arg2span,arg2_utterance_id,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,incomplete
BEN_08_Egusi-And-Banga-Soup_MG.txt,train,Explicit,4816..4818,So,BEN_08_Egusi-And-Banga-Soup_MG__77,Neg,Indet,so,0,Contingency.Cause.Result,,,,,You should take your time,4787..4812,BEN_08_Egusi-And-Banga-Soup_MG__76,Comm,Neg,Indet,"if it's meat you want to cook it with, if it's fresh fish, if it's...if it's ponmo, it is good because even before the ponmo is cooked the preparation will have thickened",4819..4885;4889..4990,BEN_08_Egusi-And-Banga-Soup_MG__77,Comm,Neg,Indet,,,Full Agreement,,,,4816..4818,DEFAULT,,Null
BEN_08_Egusi-And-Banga-Soup_MG.txt,train,Explicit,4915..4922,because,BEN_08_Egusi-And-Banga-Soup_MG__77,Neg,Indet,because,0,Contingency.Cause.Reason,,,,,"So if it's meat you want to cook it with, if it's fresh fish, if it's... if it's ponmo, it is good",4816..4914,BEN_08_Egusi-And-Banga-Soup_MG__77,Comm,Neg,Indet,even before the ponmo is cooked the preparation will have thickened,4923..4990,BEN_08_Egusi-And-Banga-Soup_MG__77,Comm,Neg,Indet,,,Full Agreement,,,,4915..4922,DEFAULT,,Null
BEN_08_Egusi-And-Banga-Soup_MG.txt,train,Explicit,4994..4997,But,BEN_08_Egusi-And-Banga-Soup_MG__78,Neg,Indet,but,0,Comparison.Concession.Arg2-as-denier,,,,,"So if it's meat you want to cook it with, if it's fresh fish, if it's... if it's ponmo, it is good because even before the ponmo is cooked the preparation will have thickened",4816..4990,BEN_08_Egusi-And-Banga-Soup_MG__77,Comm,Neg,Indet,"if it's meat, it's still good",4998..5027,BEN_08_Egusi-And-Banga-Soup_MG__78,Comm,Neg,Indet,,,Full Agreement,,,,4994..4997,DEFAULT,,Null
BEN_08_Egusi-And-Banga-Soup_MG.txt,train,Explicit,4889..4891,if,BEN_08_Egusi-And-Banga-Soup_MG__77,Neg,Indet,if,0,Contingency.Condition.Arg2-as-cond,,,,,it is good because even before the ponmo is cooked the preparation will have thickened,4904..4990,BEN_08_Egusi-And-Banga-Soup_MG__77,Comm,Neg,Indet,it's ponmo,4892..4902,BEN_08_Egusi-And-Banga-Soup_MG__77,Comm,Neg,Indet,,,Full Agreement,,,,4889..4891,DEFAULT,,Null
BEN_08_Egusi-And-Banga-Soup_MG.txt,train,Explicit,4923..4934,even before,BEN_08_Egusi-And-Banga-Soup_MG__77,Neg,Indet,even before,0,Temporal.Asynchronous.Precedence,,,,,the preparation will have thickened,4955..4990,BEN_08_Egusi-And-Banga-Soup_MG__77,Comm,Neg,Indet,because...the ponmo is cooked,4915..4922;4935..4954,BEN_08_Egusi-And-Banga-Soup_MG__77,Comm,Neg,Indet,,,Full Agreement,,,,4923..4934,DEFAULT,,Null
BEN_08_Egusi-And-Banga-Soup_MG.txt,train,Implicit,,,,,,but,0,Comparison.Concession.Arg2-as-denier,,,,,"But if it's meat, it's still good.",4994..5028,BEN_08_Egusi-And-Banga-Soup_MG__78,,,,"If it's fresh fish, make sure that the ban-... the soup has thickened up a little before you add your fresh fish.",5031..5144,BEN_08_Egusi-And-Banga-Soup_MG__79,,,,,,,,,,,,,Null
BEN_08_Egusi-And-Banga-Soup_MG.txt,train,Explicit,4998..5000,if,BEN_08_Egusi-And-Banga-Soup_MG__78,Neg,Indet,if,0,Contingency.Condition.Arg2-as-cond,,,,,it's still good,5012..5027,BEN_08_Egusi-And-Banga-Soup_MG__78,Comm,Neg,Indet,But...it's meat,4994..4997;5001..5010,BEN_08_Egusi-And-Banga-Soup_MG__78,Comm,Neg,Indet,,,Full Agreement,,,,4998..5000,DEFAULT,,Null
BEN_08_Egusi-And-Banga-Soup_MG.txt,train,Explicit,5113..5119,before,BEN_08_Egusi-And-Banga-Soup_MG__79,Neg,Indet,before,0,Temporal.Asynchronous.Precedence,,,,,"If it's fresh fish, make sure that the ban-... the soup has thickened up a little",5031..5112,BEN_08_Egusi-And-Banga-Soup_MG__79,Comm,Neg,Indet,you add your fresh fish,5120..5143,BEN_08_Egusi-And-Banga-Soup_MG__79,Comm,Neg,Indet,,,Full Agreement,,,,5113..5119,DEFAULT,,Null
BEN_08_Egusi-And-Banga-Soup_MG.txt,train,Implicit,,,,,,because,0,Contingency.Cause.Reason,,,,,"If it's fresh fish, make sure that the ban-... the soup has thickened up a little before you add your fresh fish.",5031..5144,BEN_08_Egusi-And-Banga-Soup_MG__79,,,,We know that our fresh fish is... it's not tough.,5147..5196,BEN_08_Egusi-And-Banga-Soup_MG__80,,,,,,,,,,,,,Null
BEN_08_Egusi-And-Banga-Soup_MG.txt,train,Explicit,5031..5033,If,BEN_08_Egusi-And-Banga-Soup_MG__79,Neg,Indet,if,0,Contingency.Condition+SpeechAct,,,,,make sure that the ban-... the soup has thickened up a little before you add your fresh fish,5051..5143,BEN_08_Egusi-And-Banga-Soup_MG__79,Comm,Neg,Indet,it's fresh fish,5034..5049,BEN_08_Egusi-And-Banga-Soup_MG__79,Comm,Neg,Indet,,,Full Agreement,,,,5031..5033,DEFAULT,,Null
BEN_08_Egusi-And-Banga-Soup_MG.txt,train,Implicit,,,,,,so,0,Contingency.Cause.Result,,,,,We know that our fresh fish is... it's not tough.,5147..5196,BEN_08_Egusi-And-Banga-Soup_MG__80,,,,"In less than five or ten minutes, it is done.",5199..5244,BEN_08_Egusi-And-Banga-Soup_MG__81,,,,,,,,,,,,,Null
BEN_08_Egusi-And-Banga-Soup_MG.txt,train,EntRel,,,,,,0,0,,,,,,"In less than five or ten minutes, it is done",5199..5243,BEN_08_Egusi-And-Banga-Soup_MG__81,,,,"So any of those uh... uh... meats we want to use, we use them",5247..5308,BEN_08_Egusi-And-Banga-Soup_MG__82,,,,,,,,,,5247,DEFAULT,,Null
BEN_08_Egusi-And-Banga-Soup_MG.txt,train,Implicit,,,,,,indeed,0,Expansion.Equivalence,,,,,"So any of those uh... uh... meats we want to use, we use them.",5247..5309,BEN_08_Egusi-And-Banga-Soup_MG__82,,,,Use them to... use them to cook the dish so it's thick.,5312..5367,BEN_08_Egusi-And-Banga-Soup_MG__83,,,,,,,,,,,,,Null
BEN_08_Egusi-And-Banga-Soup_MG.txt,train,Explicit,5353..5355,so,BEN_08_Egusi-And-Banga-Soup_MG__83,Null,Null,so,0,Contingency.Purpose.Arg2-as-goal,,,,,Use them to... use them to cook the dish,5312..5352,BEN_08_Egusi-And-Banga-Soup_MG__83,Null,Null,Null,it's thick,5356..5366,BEN_08_Egusi-And-Banga-Soup_MG__83,Null,Null,Null,,,Full Agreement,,,,5353..5355,DEFAULT,,Null
BEN_08_Egusi-And-Banga-Soup_MG.txt,train,Explicit,5370..5374,Then,BEN_08_Egusi-And-Banga-Soup_MG__84,Null,Null,then,0,Temporal.Asynchronous.Precedence,,,,,Use them to... use them to cook the dish so it's thick,5312..5366,BEN_08_Egusi-And-Banga-Soup_MG__83,Null,Null,Null,"if it's starch you want to eat it with, if it's semo... but banga, starch is what goes well with it, so it tastes good",5375..5493,BEN_08_Egusi-And-Banga-Soup_MG__84,Null,Null,Null,,,Full Agreement,,,,5370..5374,DEFAULT,,Null
BEN_08_Egusi-And-Banga-Soup_MG.txt,train,Explicit,5431..5434,but,BEN_08_Egusi-And-Banga-Soup_MG__84,Null,Null,but,0,Comparison.Concession.Arg2-as-denier,,,,,"Then if it's starch you want to eat it with, if it's semo",5370..5427,BEN_08_Egusi-And-Banga-Soup_MG__84,Null,Null,Null,"banga, starch is what goes well with it, so it tastes good",5435..5493,BEN_08_Egusi-And-Banga-Soup_MG__84,Null,Null,Null,,,,,,,5431..5434,DEFAULT,,Null
BEN_08_Egusi-And-Banga-Soup_MG.txt,train,Implicit,,,,,,but,0,Comparison.Concession.Arg2-as-denier,,,,,"Then if it's starch you want to eat it with, if it's semo... but banga, starch is what goes well with it, so it tastes good.",5370..5494,BEN_08_Egusi-And-Banga-Soup_MG__84,,,,Some say they don’t like starch.,5497..5529,BEN_08_Egusi-And-Banga-Soup_MG__85,,,,,,,,,,,,,Null
BEN_08_Egusi-And-Banga-Soup_MG.txt,train,Explicit,5476..5478,so,BEN_08_Egusi-And-Banga-Soup_MG__84,Null,Null,so,0,Contingency.Cause+Belief.Result+Belief,,,,,"but banga, starch is what goes well with it",5431..5474,BEN_08_Egusi-And-Banga-Soup_MG__84,Null,Null,Null,it tastes good,5479..5493,BEN_08_Egusi-And-Banga-Soup_MG__84,Null,Null,Null,,,Full Agreement,,,,5476..5478,DEFAULT,,Null
BEN_08_Egusi-And-Banga-Soup_MG.txt,train,Implicit,,,,,,because,0,Contingency.Cause.Reason,,,,,Some say they don’t like starch.,5497..5529,BEN_08_Egusi-And-Banga-Soup_MG__85,,,,The way they stir it like it's... it's liquid.,5532..5578,BEN_08_Egusi-And-Banga-Soup_MG__86,,,,,,,,,,,,,Null
BEN_08_Egusi-And-Banga-Soup_MG.txt,train,Explicit,5553..5557,like,BEN_08_Egusi-And-Banga-Soup_MG__86,Null,Null,like,0,Comparison.Similarity,,,,,The way they stir it,5532..5552,BEN_08_Egusi-And-Banga-Soup_MG__86,Null,Null,Null,it's... it's liquid,5558..5577,BEN_08_Egusi-And-Banga-Soup_MG__86,Null,Null,Null,,,,,,,5553..5557,DEFAULT,,Null
BEN_08_Egusi-And-Banga-Soup_MG.txt,train,Explicit,5581..5584,But,BEN_08_Egusi-And-Banga-Soup_MG__87,Null,Null,but,0,Comparison.Concession.Arg2-as-denier,,,,,The way they stir it like it's... it's liquid,5532..5577,BEN_08_Egusi-And-Banga-Soup_MG__86,Null,Null,Null,"me, I want to tell you that if you stir that starch, if you add salt, if you put it on the plate, it will be very very easy to serve",5585..5717,BEN_08_Egusi-And-Banga-Soup_MG__87,Null,Null,Null,,,Full Agreement,,,,5581..5584,DEFAULT,,Null
BEN_08_Egusi-And-Banga-Soup_MG.txt,train,Implicit,,,,,,or,0,Expansion.Disjunction,,,,,"But me, I want to tell you that if you stir that starch, if you add salt, if you put it on the plate, it will be very very easy to serve.",5581..5718,BEN_08_Egusi-And-Banga-Soup_MG__87,,,,"Now those who say they don't eat salt, (it doesn’t mean that you don’t eat salt, but at least, if it's only a pinch of salt, you put some inside) turn the starch with it so that you can eat.",5721..5911,BEN_08_Egusi-And-Banga-Soup_MG__88,,,,,,,,,,,,,Null
BEN_08_Egusi-And-Banga-Soup_MG.txt,train,Explicit,5655..5657,if,BEN_08_Egusi-And-Banga-Soup_MG__87,Null,Null,if,0,Contingency.Condition.Arg2-as-cond,,,,,it will be very very easy to serve,5683..5717,BEN_08_Egusi-And-Banga-Soup_MG__87,Null,Null,Null,you put it on the plate,5658..5681,BEN_08_Egusi-And-Banga-Soup_MG__87,Null,Null,Null,,,,,,,5655..5657,DEFAULT,,Null
BEN_08_Egusi-And-Banga-Soup_MG.txt,train,Explicit,5802..5805,but,BEN_08_Egusi-And-Banga-Soup_MG__88,Null,Null,but,0,Comparison.Concession.Arg2-as-denier,,,,,it doesn’t mean that you don’t eat salt,5761..5800,BEN_08_Egusi-And-Banga-Soup_MG__88,Null,Null,Null,"at least, if it's only a pinch of salt, you put some inside",5806..5865,BEN_08_Egusi-And-Banga-Soup_MG__88,Null,Null,Null,,,,,,,5802..5805,DEFAULT,,Null
BEN_08_Egusi-And-Banga-Soup_MG.txt,train,Explicit,5816..5818,if,BEN_08_Egusi-And-Banga-Soup_MG__88,Null,Null,if,0,Contingency.Condition.Arg2-as-cond,,,,,you put some inside,5846..5865,BEN_08_Egusi-And-Banga-Soup_MG__88,Null,Null,Null,it's only a pinch of salt,5819..5844,BEN_08_Egusi-And-Banga-Soup_MG__88,Null,Null,Null,,,Full Agreement,,,,5816..5818,DEFAULT,,Null
BEN_08_Egusi-And-Banga-Soup_MG.txt,train,Explicit,5891..5898,so that,BEN_08_Egusi-And-Banga-Soup_MG__88,Null,Null,so that,0,Contingency.Purpose.Arg2-as-goal,,,,,turn the starch with it,5867..5890,BEN_08_Egusi-And-Banga-Soup_MG__88,Null,Null,Null,you can eat,5899..5910,BEN_08_Egusi-And-Banga-Soup_MG__88,Null,Null,Null,,,Full Agreement,,,,5891..5898,DEFAULT,,Null
BEN_09_Tailoring-Immunization_MG.txt,train,Explicit,2095..2099,Like,BEN_09_Tailoring-Immunization_MG__32,,,like,0,Comparison.Similarity,,,,,"But someone who is not schooled, uh... after a month we'll still be teaching them to pedal.",2001..2092,BEN_09_Tailoring-Immunization_MG__31,,,,"with a kid who's just starting to grow, you'll be teaching him how to eat uh... solid food.",2100..2191,BEN_09_Tailoring-Immunization_MG__32,,,,,,,,,,,,,Null
BEN_09_Tailoring-Immunization_MG.txt,train,Implicit,,,,,,so that,0,Contingency.Purpose.Arg2-as-goal,,,,,"As we are pedalling, they'll be watching our legs.",1193..1243,BEN_09_Tailoring-Immunization_MG__21,,,,They'll know we're pedalling forward.,1246..1283,BEN_09_Tailoring-Immunization_MG__22,,,,,,,,,,,,,Null
BEN_09_Tailoring-Immunization_MG.txt,train,Implicit,,,,,,so that,0,Contingency.Purpose.Arg2-as-goal,,,,,"That one, it will be given to it in its hand.",3827..3872,BEN_09_Tailoring-Immunization_MG__56,,,,"If any sicknesses come, the child will be able to resist them.",3875..3937,BEN_09_Tailoring-Immunization_MG__57,,,,,,,,,,,,,Null
BEN_09_Tailoring-Immunization_MG.txt,train,Implicit,,,,,,but,0,Comparison.Concession.Arg2-as-denier,,,,,"To train a child in fashion design, first we interview them to see how much they know.",0..86,BEN_09_Tailoring-Immunization_MG__1,,,,Why do we interview them?,89..114,BEN_09_Tailoring-Immunization_MG__2,,,,,,,,,,,,,Null
BEN_09_Tailoring-Immunization_MG.txt,train,Explicit,187..194,Because,BEN_09_Tailoring-Immunization_MG__4,Null,Null,because,0,Contingency.Cause.Reason,,,,,"So that us seamstresses, we'll know where to start with the person",117..183,BEN_09_Tailoring-Immunization_MG__3,Null,Null,Null,"if they're schooled, a small job is what we'll do with them.###But if they're not schooled, we'll start from scratch",195..311,BEN_09_Tailoring-Immunization_MG__5;BEN_09_Tailoring-Immunization_MG__6,Null,Null,Null,,,,,,,187..194,DEFAULT,,Null
BEN_09_Tailoring-Immunization_MG.txt,train,Explicit,258..261,But,BEN_09_Tailoring-Immunization_MG__5,Null,Null,but,0,Comparison.Contrast,,,,,"Because if they're schooled, a small job is what we'll do with them",187..254,BEN_09_Tailoring-Immunization_MG__4,Null,Null,Null,"if they're not schooled, we'll start from scratch",262..311,BEN_09_Tailoring-Immunization_MG__5,Null,Null,Null,,,,,,,258..261,DEFAULT,,Null
BEN_09_Tailoring-Immunization_MG.txt,train,Explicit,195..197,if,BEN_09_Tailoring-Immunization_MG__4,Null,Null,if,0,Contingency.Condition.Arg2-as-cond,,,,,a small job is what we'll do with them,216..254,BEN_09_Tailoring-Immunization_MG__4,Null,Null,Null,Because...they're schooled,187..194;198..214,BEN_09_Tailoring-Immunization_MG__4,Null,Null,Null,,,,,,,195..197,DEFAULT,,Null
BEN_09_Tailoring-Immunization_MG.txt,train,Implicit,,,,,,because,0,Contingency.Cause.Reason,,,,,"But if they're not schooled, we'll start from scratch.",258..312,BEN_09_Tailoring-Immunization_MG__5,,,,"For someone schooled, pedalling the machine won't be hard.",315..373,BEN_09_Tailoring-Immunization_MG__6,,,,,,,,,,,,,Null
BEN_09_Tailoring-Immunization_MG.txt,train,Explicit,262..264,if,BEN_09_Tailoring-Immunization_MG__5,Null,Null,if,0,Contingency.Condition.Arg2-as-cond,,,,,we'll start from scratch,287..311,BEN_09_Tailoring-Immunization_MG__5,Null,Null,Null,But...they're not schooled,258..261;265..285,BEN_09_Tailoring-Immunization_MG__5,Null,Null,Null,,,,,,,262..264,DEFAULT,,Null
BEN_09_Tailoring-Immunization_MG.txt,train,Explicit,376..383,Because,BEN_09_Tailoring-Immunization_MG__7,Null,Null,because,0,Contingency.Cause+Belief.Reason+Belief,,,,,"For someone schooled, pedalling the machine won't be hard",315..372,BEN_09_Tailoring-Immunization_MG__6,Null,Null,Null,that's the first process,384..408,BEN_09_Tailoring-Immunization_MG__7,Null,Null,Null,,,,,,,376..383,DEFAULT,,Null
BEN_09_Tailoring-Immunization_MG.txt,train,Implicit,,,,,,so,0,Contingency.Cause.Result,,,,,Because that's the first process.,376..409,BEN_09_Tailoring-Immunization_MG__7,,,,We will teach them to pedal.,412..440,BEN_09_Tailoring-Immunization_MG__8,,,,,,,,,,,,,Null
BEN_09_Tailoring-Immunization_MG.txt,train,Explicit,443..446,And,BEN_09_Tailoring-Immunization_MG__9,Null,Null,and,0,Expansion.Level-of-detail.Arg2-as-detail,,,,,We will teach them to pedal,412..439,BEN_09_Tailoring-Immunization_MG__8,Null,Null,Null,"this pedalling now, it goes in two directions",447..492,BEN_09_Tailoring-Immunization_MG__9,Null,Null,Null,,,,,,,443..446,DEFAULT,,Null
BEN_09_Tailoring-Immunization_MG.txt,train,Implicit,,,,,,specifically,0,Expansion.Level-of-detail.Arg2-as-detail,,,,,"And this pedalling now, it goes in two directions.",443..493,BEN_09_Tailoring-Immunization_MG__9,,,,"We pedal forward, we pedal backward.",496..532,BEN_09_Tailoring-Immunization_MG__10,,,,,,,,,,,,,Null
BEN_09_Tailoring-Immunization_MG.txt,train,Implicit,,,,,,and,0,Expansion.Conjunction,,,,,"We pedal forward, we pedal backward.",496..532,BEN_09_Tailoring-Immunization_MG__10,,,,Backwards isn't easy at all.,535..563,BEN_09_Tailoring-Immunization_MG__11,,,,,,,,,,,,,Null
BEN_09_Tailoring-Immunization_MG.txt,train,Implicit,,,,,,because,0,Contingency.Cause.Reason,,,,,Backwards isn't easy at all.,535..563,BEN_09_Tailoring-Immunization_MG__11,,,,It breaks needles.,566..584,BEN_09_Tailoring-Immunization_MG__12,,,,,,,,,,,,,Null
BEN_09_Tailoring-Immunization_MG.txt,train,Explicit,587..590,But,BEN_09_Tailoring-Immunization_MG__13,Null,Null,but,0,Comparison.Concession.Arg2-as-denier,,,,,It breaks needles,566..583,BEN_09_Tailoring-Immunization_MG__12,Null,Null,Null,"if you're pedalling forward, you will know that yes, you're on the line",591..662,BEN_09_Tailoring-Immunization_MG__13,Null,Null,Null,,,,,,,587..590,DEFAULT,,Null
BEN_09_Tailoring-Immunization_MG.txt,train,Explicit,666..669,And,BEN_09_Tailoring-Immunization_MG__14,Null,Null,and,0,Expansion.Conjunction,,,,,"But if you're pedalling forward, you will know that yes, you're on the line",587..662,BEN_09_Tailoring-Immunization_MG__13,Null,Null,Null,"with someone who's educated you know, you will know that yes, it's forward they're pedalling",670..762,BEN_09_Tailoring-Immunization_MG__14,Null,Null,Null,,,,,,,666..669,DEFAULT,,Null
BEN_09_Tailoring-Immunization_MG.txt,train,Explicit,591..593,if,BEN_09_Tailoring-Immunization_MG__13,Null,Null,if,0,Contingency.Condition.Arg2-as-cond,,,,,"you will know that yes, you're on the line",620..662,BEN_09_Tailoring-Immunization_MG__13,Null,Null,Null,But...you're pedalling forward,587..590;594..618,BEN_09_Tailoring-Immunization_MG__13,Null,Null,Null,,,,,,,591..593,DEFAULT,,Null
BEN_09_Tailoring-Immunization_MG.txt,train,Explicit,766..769,But,BEN_09_Tailoring-Immunization_MG__15,Null,Null,but,0,Comparison.Contrast,,,,,"And with someone who's educated you know, you will know that yes, it's forward they're pedalling",666..762,BEN_09_Tailoring-Immunization_MG__14,Null,Null,Null,"someone who did not go to school, they'll just be pedalling for pedalling's sake",770..850,BEN_09_Tailoring-Immunization_MG__15,Null,Null,Null,,,,,,,766..769,DEFAULT,,Null
BEN_09_Tailoring-Immunization_MG.txt,train,Explicit,854..857,But,BEN_09_Tailoring-Immunization_MG__16,Null,Null,but,0,Comparison.Concession.Arg2-as-denier,,,,,"But someone who did not go to school, they'll just be pedalling for pedalling's sake",766..850,BEN_09_Tailoring-Immunization_MG__15,Null,Null,Null,"if you look at it, you'll know they're pedalling backwards",858..916,BEN_09_Tailoring-Immunization_MG__16,Null,Null,Null,,,,,,,854..857,DEFAULT,,Null
BEN_09_Tailoring-Immunization_MG.txt,train,Explicit,920..923,And,BEN_09_Tailoring-Immunization_MG__17,Null,Null,and,0,Expansion.Conjunction,,,,,"But if you look at it, you'll know they're pedalling backwards",854..916,BEN_09_Tailoring-Immunization_MG__16,Null,Null,Null,"the way they're pedalling backwards, it won't sew",924..973,BEN_09_Tailoring-Immunization_MG__17,Null,Null,Null,,,,,,,920..923,DEFAULT,,Null
BEN_09_Tailoring-Immunization_MG.txt,train,Explicit,858..860,if,BEN_09_Tailoring-Immunization_MG__16,Null,Null,if,0,Contingency.Condition.Arg2-as-cond,,,,,you'll know they're pedalling backwards,877..916,BEN_09_Tailoring-Immunization_MG__16,Null,Null,Null,But...you look at it,854..857;861..875,BEN_09_Tailoring-Immunization_MG__16,Null,Null,Null,,,,,,,858..860,DEFAULT,,Null
BEN_09_Tailoring-Immunization_MG.txt,train,Explicit,977..980,But,BEN_09_Tailoring-Immunization_MG__18,Null,Null,but,0,Comparison.Contrast,,,,,"And the way they're pedalling backwards, it won't sew",920..973,BEN_09_Tailoring-Immunization_MG__17,Null,Null,Null,"if they're pedalling forward, it's fine",981..1020,BEN_09_Tailoring-Immunization_MG__18,Null,Null,Null,,,,,,,977..980,DEFAULT,,Null
BEN_09_Tailoring-Immunization_MG.txt,train,Implicit,,,,,,and,0,Expansion.Conjunction,,,,,"But if they're pedalling forward, it's fine.",977..1021,BEN_09_Tailoring-Immunization_MG__18,,,,"For someone who is schooled, pedalling won't be hard for them.",1024..1086,BEN_09_Tailoring-Immunization_MG__19,,,,,,,,,,,,,Null
BEN_09_Tailoring-Immunization_MG.txt,train,Explicit,981..983,if,BEN_09_Tailoring-Immunization_MG__18,Null,Null,if,0,Contingency.Condition.Arg2-as-cond,,,,,it's fine,1011..1020,BEN_09_Tailoring-Immunization_MG__18,Null,Null,Null,But...they're pedalling forward,977..980;984..1009,BEN_09_Tailoring-Immunization_MG__18,Null,Null,Null,,,,,,,981..983,DEFAULT,,Null
BEN_09_Tailoring-Immunization_MG.txt,train,Explicit,1089..1092,But,BEN_09_Tailoring-Immunization_MG__20,Null,Null,but,0,Comparison.Contrast,,,,,"For someone who is schooled, pedalling won't be hard for them",1024..1085,BEN_09_Tailoring-Immunization_MG__19,Null,Null,Null,"if they didn't go to school, us seamstresses, we'll need to take time to sit down on the machine",1093..1189,BEN_09_Tailoring-Immunization_MG__20,Null,Null,Null,,,,,,,1089..1092,DEFAULT,,Null
BEN_09_Tailoring-Immunization_MG.txt,train,Explicit,1286..1289,But,BEN_09_Tailoring-Immunization_MG__23,Null,Null,but,0,Comparison.Contrast,,,,,"But if they didn't go to school, us seamstresses, we'll need to take time to sit down on the machine",1089..1189,BEN_09_Tailoring-Immunization_MG__20,Null,Null,Null,"for someone schooled, we don't need to do all this for them",1290..1349,BEN_09_Tailoring-Immunization_MG__23,Null,Null,Null,,,,,,,1286..1289,DEFAULT,,Null
BEN_09_Tailoring-Immunization_MG.txt,train,Implicit,,,,,,and,0,Expansion.Conjunction,,,,,"But if they didn't go to school, us seamstresses, we'll need to take time to sit down on the machine.",1089..1190,BEN_09_Tailoring-Immunization_MG__20,,,,"As we are pedalling, they'll be watching our legs.",1193..1243,BEN_09_Tailoring-Immunization_MG__21,,,,,,,,,,,,,Null
BEN_09_Tailoring-Immunization_MG.txt,train,Explicit,1093..1095,if,BEN_09_Tailoring-Immunization_MG__20,Null,Null,if,0,Contingency.Condition.Arg2-as-cond,,,,,"us seamstresses, we'll need to take time to sit down on the machine",1122..1189,BEN_09_Tailoring-Immunization_MG__20,Null,Null,Null,But...they didn't go to school,1089..1092;1096..1120,BEN_09_Tailoring-Immunization_MG__20,Null,Null,Null,,,,,,,1093..1095,DEFAULT,,Null
BEN_09_Tailoring-Immunization_MG.txt,train,Explicit,1193..1195,As,BEN_09_Tailoring-Immunization_MG__21,Null,Null,as,0,Temporal.Synchronous,,,,,they'll be watching our legs,1214..1242,BEN_09_Tailoring-Immunization_MG__21,Null,Null,Null,we are pedalling,1196..1212,BEN_09_Tailoring-Immunization_MG__21,Null,Null,Null,,,,,,,1193..1195,DEFAULT,,Null
BEN_09_Tailoring-Immunization_MG.txt,train,Implicit,,,,,,instead,0,Expansion.Substitution.Arg2-as-subst,,,,,"But for someone schooled, we don't need to do all this for them.",1286..1350,BEN_09_Tailoring-Immunization_MG__23,,,,"We'll just give 'em a machine and say 'here you go, pedal!'",1353..1412,BEN_09_Tailoring-Immunization_MG__24,,,,,,,,,,,,,Null
BEN_09_Tailoring-Immunization_MG.txt,train,Explicit,1383..1386,and,BEN_09_Tailoring-Immunization_MG__24,Null,Null,and,0,Expansion.Conjunction,,,,,We'll just give 'em a machine,1353..1382,BEN_09_Tailoring-Immunization_MG__24,Null,Null,Null,"say 'here you go, pedal",1387..1410,BEN_09_Tailoring-Immunization_MG__24,Null,Null,Null,,,,,,,1383..1386,DEFAULT,,Null
BEN_09_Tailoring-Immunization_MG.txt,train,Explicit,1415..1418,And,BEN_09_Tailoring-Immunization_MG__25,Null,Null,and,0,Expansion.Conjunction,,,,,"We'll just give 'em a machine and say 'here you go, pedal",1353..1410,BEN_09_Tailoring-Immunization_MG__24,Null,Null,Null,"if you give them a machine, we will need to remove the needle",1419..1480,BEN_09_Tailoring-Immunization_MG__25,Null,Null,Null,,,,,,,1415..1418,DEFAULT,,Null
BEN_09_Tailoring-Immunization_MG.txt,train,Explicit,1727..1730,But,BEN_09_Tailoring-Immunization_MG__28,Null,Null,but,0,Comparison.Contrast,,,,,"And if you give them a machine, we will need to remove the needle",1415..1480,BEN_09_Tailoring-Immunization_MG__25,Null,Null,Null,"for someone who happens to have gone to school, if they're pedalling forward, we just do a bit of work on them",1731..1841,BEN_09_Tailoring-Immunization_MG__28,Null,Null,Null,,,,,,,1727..1730,DEFAULT,,Null
BEN_09_Tailoring-Immunization_MG.txt,train,Implicit,,,,,,specifically,0,Expansion.Level-of-detail.Arg2-as-detail,,,,,"And if you give them a machine, we will need to remove the needle.",1415..1481,BEN_09_Tailoring-Immunization_MG__25,,,,"Why we remove the needle that's there is so it won't crack, because if we don’t remove the needle, if it cracks and we put in thread and are sewing, our sewing... our stitchings will not be fine at all.",1484..1686,BEN_09_Tailoring-Immunization_MG__26,,,,,,,,,,,,,Null
BEN_09_Tailoring-Immunization_MG.txt,train,Explicit,1419..1421,if,BEN_09_Tailoring-Immunization_MG__25,Null,Null,if,0,Contingency.Condition.Arg2-as-cond,,,,,we will need to remove the needle,1447..1480,BEN_09_Tailoring-Immunization_MG__25,Null,Null,Null,And...you give them a machine,1415..1418;1422..1445,BEN_09_Tailoring-Immunization_MG__25,Null,Null,Null,,,,,,,1419..1421,DEFAULT,,Null
BEN_09_Tailoring-Immunization_MG.txt,train,Explicit,1525..1527,so,BEN_09_Tailoring-Immunization_MG__26,Null,Null,so,0,Contingency.Purpose.Arg2-as-goal,,,,,Why we remove the needle that's there is,1484..1524,BEN_09_Tailoring-Immunization_MG__26,Null,Null,Null,it won't crack,1528..1542,BEN_09_Tailoring-Immunization_MG__26,Null,Null,Null,,,,,,,1525..1527,DEFAULT,,Null
